date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2022/3/26,125639,43846,50398,60512,131190,53917,111340,106950,93884,119790,82049,121833,42534,47327,108028,63847,104862,87326,46888,93686,102847,101052,99036,101546,94294,95074,62916,90388,88362,88598,52006,47778,48716,41217,78370,77840,75723,50375,67263,41588,59254,55054,51253,51541,69694,60838,82837,58758,61457,62226
2022/4/1,125778,40139,42189,58642,129487,55102,108255,104732,92675,116589,79549,114867,39915,45827,102968,60673,104155,84008,45203,87758,98426,98038,93581,95333,91026,93216,57276,87120,87452,82078,50701,44375,43966,38295,73626,75156,71526,44067,62516,38742,57896,50186,48138,47398,62435,57779,78057,57813,57285,58225
2022/4/6,130850,43787,49339,59335,132915,64020,107817,107093,100105,117878,89027,120064,42187,48257,106664,62607,104452,90201,49355,93844,99200,104972,99375,96689,98219,94911,63439,90784,89526,83850,55073,52579,44562,45773,75406,75395,73613,46864,68704,41809,61262,52110,50996,51566,69800,61844,83214,60056,62089,66020
2022/4/11,137118,51368,59263,69817,142922,75610,116297,122966,110294,129055,100889,126472,53072,59467,121556,71815,113736,103188,58252,108344,109394,110682,111045,105427,101717,105569,70543,98677,100296,92999,69666,62268,53857,51250,90087,88924,84576,59224,76722,49142,66883,63738,64920,61537,73800,67387,90389,65874,69433,75772
2022/4/16,132722,48483,49049,58385,139290,75386,109850,113709,101303,121083,96562,120684,46246,49898,112007,65587,111088,96014,52592,97394,108431,106769,104773,102678,98836,97097,64030,93358,95531,90183,66953,52530,51416,48466,82617,79702,78030,54830,71209,45462,65075,55378,55704,56673,71615,63303,87045,60487,63950,64863
2022/4/21,141834,55295,60057,65157,140781,82719,117768,119787,106608,129533,99718,125395,51005,55681,118610,68982,115852,103790,56191,104850,111936,114017,109807,105491,102943,101413,67176,91199,100396,96156,69390,55779,60052,55799,86868,86095,88338,61412,75007,55116,72206,57149,61620,60821,76972,72133,88819,65841,68840,72069
2022/4/26,136879,55763,55503,59782,138768,88102,113236,123445,113243,126317,106990,125062,55168,55014,117940,73749,111845,106022,57371,108487,113115,108885,110809,108490,100669,103076,63812,92988,101437,93194,73055,57396,57120,56023,87581,87957,83271,58988,71991,51140,66224,57098,62310,60858,76798,65802,89509,60116,71790,68655
2022/5/1,130429,43024,47664,53510,131730,87639,101843,115557,104669,119983,97424,122052,40751,49978,111510,59813,105060,98652,50829,94886,103016,101833,100904,97034,97114,92144,61544,80843,92212,87322,69388,48427,50746,43617,77633,78839,76104,49176,67771,42178,61191,49424,51069,54932,65467,61957,83768,57116,59820,66068
2022/5/6,135611,47699,49977,60443,133951,93527,108301,121905,111273,121122,101632,120035,49337,53642,112146,62425,107617,102237,53170,104532,106788,108558,99944,99664,95625,92423,64765,81572,91489,91047,75264,56305,58917,54880,78818,80337,82390,56075,71545,47566,63365,49529,54251,62903,72912,63657,87370,54578,66113,64622
2022/5/11,136297,53472,54215,58972,138221,105755,107710,126296,117473,129102,109465,127128,49159,54791,119210,68655,111473,110997,59981,102629,114722,113048,107569,110348,104797,103039,65660,87032,98165,100321,85559,60908,65013,57321,89518,91149,82027,55378,71750,49590,66411,51730,57485,64633,78518,68803,89267,58569,69557,74043
2022/5/16,131466,52893,55131,61077,135226,109317,109646,116951,113203,119970,104535,121213,48350,48845,113426,60534,109270,105688,49267,98663,105509,111637,106613,100008,95687,93951,63530,79541,93908,95930,82336,54874,54071,50628,79993,85619,77252,52360,69568,50419,66198,53473,55869,56626,72123,61187,91819,59169,68681,68717
2022/5/21,136422,49801,56550,64460,143460,117837,112477,124938,112423,128662,113366,131291,48254,58510,116174,66936,117001,109499,53115,102419,108534,109042,104989,109934,105730,94458,64179,77971,98035,97032,87296,56574,59386,58174,87797,88259,87253,60848,70576,52009,62428,54074,56726,67426,79499,67345,94201,61832,67450,67346
2022/5/26,141385,49348,53539,64044,138503,115021,106550,126419,119459,124516,118102,125463,53926,56750,118461,62529,108570,109142,56669,106077,108396,114887,103696,109387,106497,89428,61103,73716,96721,95747,87480,64320,67067,60305,85632,86870,84240,61671,69348,48738,60944,50090,61265,63168,78690,64108,94914,57710,62990,69802
2022/6/1,135786,53358,56707,64821,139837,119417,107584,128695,115838,125942,119765,125081,52402,60177,114749,70043,110327,108563,55962,102068,109371,111877,104590,103728,100671,84609,60702,70711,98252,95285,86507,60831,63527,60308,81509,89395,82731,52564,70182,46696,64107,48582,53662,61388,73627,63224,89048,58213,65679,67299
2022/6/6,137509,51925,58533,77949,142365,122552,104474,131553,120079,132931,116880,129032,54753,55473,119280,71680,114785,113158,58036,112021,117069,115399,115307,106804,103787,85358,65434,69732,105045,102231,94854,65276,67846,67318,85789,87734,86607,59075,70971,55214,72111,56609,66312,64661,78802,72567,92995,63511,67082,70036
2022/6/11,137375,59056,56757,79750,141316,128693,102253,134984,122013,133100,118902,133089,55300,56103,118350,66721,115777,115088,56869,113501,110328,118603,113290,114499,103994,88025,68985,67658,103617,98170,99272,62478,68491,62745,85535,91317,88262,59510,73258,57856,65398,58993,66505,66265,74661,68823,93153,60012,68900,72384
2022/6/16,141667,62501,62583,97788,151152,138807,111864,133444,126218,132042,125274,137209,64372,58712,126158,73106,118508,120947,58865,114484,123524,119960,110794,111407,112613,81686,66022,69714,100364,106389,98676,72585,80011,75648,88868,95753,92881,63604,72960,57866,73029,54834,67236,77463,79109,67437,100426,65390,70796,80935
2022/6/21,142277,65969,61679,101091,153928,139772,114910,136485,132686,133985,123601,132940,57377,64280,129515,70385,126206,118057,67033,123764,123278,126490,110792,113654,109325,87089,76506,69414,109723,111226,102006,67857,80501,76571,86055,100501,99555,66155,78760,57994,68654,63008,67236,76553,84417,77666,95748,65230,71669,84335
2022/6/26,140999,64230,69916,118873,156783,142270,113716,136238,142417,135986,134615,141734,69986,72185,124943,74040,128144,124735,65988,122404,118265,124814,121186,125149,117967,77318,72647,72106,103443,101514,102911,75163,88760,74129,88699,97474,96981,73977,84583,59097,74514,64352,67465,79908,90719,77928,111313,74175,75568,76694
2022/7/1,143396,67450,63475,118427,147177,137188,104449,144917,138438,141190,131602,144727,58684,67102,128563,77119,121304,125285,68723,115545,121227,117961,117659,119221,119568,76633,67137,66300,109964,105142,111211,75450,84995,78298,86411,104832,90449,69413,81699,67010,75652,65227,72900,82566,91329,70463,102909,66687,78233,84285
2022/7/6,144128,60281,66769,124062,153528,145026,110698,139815,133032,140813,127793,145091,62678,72315,127004,76649,124820,128634,67360,125160,129487,115666,119310,122584,118065,72155,68206,69951,107448,103132,109864,77152,79970,85181,90695,104374,92650,68014,82909,63951,71321,61721,73780,80126,80950,70353,109814,65273,72771,79053
2022/7/11,143936,64281,63163,132324,140589,144141,105403,142835,130553,130642,131376,132180,60000,62366,123447,68300,126726,128072,65001,117044,117493,117607,113975,119395,116228,69516,70938,69774,107292,104106,103402,71825,88419,83023,84399,98213,98680,65695,79155,60576,70762,61594,64961,79471,89321,70567,105347,70206,68576,76326
2022/7/16,152992,65355,65600,137638,138294,147591,102470,148348,133461,133211,128267,139082,59848,63839,124649,69055,115919,119575,60170,112635,118023,114187,121420,112849,116901,67046,68452,65262,110604,110322,104906,82583,88793,83309,82680,100570,100228,62161,77612,63053,68132,68402,67112,71972,82744,71583,95517,67054,74183,74282
2022/7/21,144144,68340,68643,148734,135473,148316,108754,145899,129167,138578,131823,143162,55331,62533,125607,69782,121653,120860,65034,120932,123184,115310,113177,110916,109384,73913,76918,60645,103046,113389,109964,73196,87378,81202,84617,99888,89175,70491,79396,66843,77138,59809,62830,77320,81859,73378,107144,63018,73921,76372
2022/7/26,153097,59369,68421,144924,146202,145392,99750,145546,136790,136204,129541,146610,62583,73946,133576,71836,123685,126520,72024,126140,123403,117135,120283,114423,120078,69057,74239,69180,104257,113434,113114,83453,87224,83223,88637,97532,102970,65828,77243,69898,67740,64643,67335,85144,93232,75269,100675,65472,72625,77891
2022/8/1,148914,74338,74379,158925,145758,143980,104369,153679,147644,141399,134687,148287,59680,74908,129960,77199,119679,127888,64589,126373,123363,127173,128873,128253,124350,67210,78979,68312,106956,114775,106075,82325,98740,84029,84028,104908,95000,76665,79724,67817,76135,63576,71016,84297,89139,82597,106566,70352,84540,86208
2022/8/6,149286,62316,74030,148729,132238,142158,98670,151199,142483,133418,136287,139985,66766,63404,138322,77691,122569,132637,76784,129214,120807,119842,120964,117576,116063,68836,75238,70032,107259,107131,105420,89091,95561,93411,74057,96676,103581,63382,84123,68086,68092,59808,68957,81351,86863,71133,103494,71690,76277,79496
2022/8/11,152273,62835,60002,149085,131618,148138,103480,148320,140836,125853,140486,136685,62062,70233,137434,71526,126649,125317,72414,116512,121918,121431,120720,111675,120376,74043,77600,70220,116712,116457,116513,87742,88688,86116,78050,104809,99427,72671,80317,68253,76832,57214,69096,79852,92656,76853,100767,74806,78942,80572
2022/8/16,144740,62977,64200,149449,130049,148833,101733,150130,144039,129687,131964,139415,64487,70372,132456,73841,124272,133470,73310,115677,117382,113638,114633,111142,109226,72475,65770,64955,106031,102973,105667,77687,88607,86152,69293,95320,90859,63394,72524,67141,73044,58139,65087,83548,88341,74876,100225,73982,69227,84382
2022/8/21,153575,70780,67843,151862,131724,152225,99377,140521,137803,130341,135560,134481,59438,70406,129298,68599,125402,124459,75198,119564,130012,121176,114434,115580,116286,73468,74239,63370,108854,110388,113469,84374,88737,86782,73844,97745,90503,65972,77392,59742,71199,62386,64820,85402,93375,77918,106605,70266,73236,90971
2022/8/26,140884,67955,60550,156813,120037,150639,87849,142083,133763,126058,132831,137087,60199,62666,128385,72139,111616,128247,75919,115953,116926,114361,114218,113871,109202,65710,74573,60655,108306,110449,110543,87333,87058,92379,66258,93914,97384,65792,81562,57244,66782,61104,69366,73362,84915,75938,104392,74204,77007,79529
2022/9/1,144772,71370,70649,160159,110664,143231,98022,143874,133698,112010,137485,139468,64191,70302,132867,71449,112668,124092,68807,117135,121864,113105,119187,113005,110584,72993,66838,67730,109116,105488,113108,82379,97394,90681,72452,101674,94507,65562,73799,68995,73249,67177,71634,81320,85453,76786,106925,73879,77798,84858
2022/9/6,142501,81089,61929,153556,108337,149173,88989,139118,134555,118708,131782,144501,57975,70256,134791,68727,112792,126282,74571,125650,121231,105238,114631,110748,113798,66710,68685,70647,111295,106847,111029,92208,93612,87855,66519,95216,93788,68810,70497,68129,70611,55168,67652,84597,80542,74895,106579,66265,77828,81434
2022/9/11,147217,72297,67734,150805,98708,143365,90367,138473,132167,113520,135555,142249,67261,65470,133054,66690,119126,122781,77976,114898,117362,99145,109176,102401,109500,69931,67973,60461,104636,100663,106444,90388,95063,88605,63706,103152,100039,71450,78959,62987,68861,62356,62689,76590,90988,64725,105665,61674,74254,83380
2022/9/16,140330,73779,70607,156772,99423,147731,91219,148636,134231,101079,133659,132118,61406,63625,133458,71822,117956,123348,69202,114618,125268,100813,111707,99392,109126,62094,69792,69430,102152,103948,109174,87384,92128,87066,71896,95197,91315,62188,67891,55129,61950,56297,69748,77285,77607,75647,94836,62923,71532,76938
2022/9/21,146005,78121,66292,148154,85381,143585,85705,136068,132533,95795,131779,128031,57520,70916,123847,67467,113222,120965,74903,117802,112813,88445,110446,98477,112807,57422,59408,60431,107210,107801,103136,79048,93210,82988,65984,88587,93586,65726,70361,58724,62526,56181,58699,80333,76126,70748,92315,65283,71489,75666
2022/9/26,147713,84863,64900,151511,87635,138306,83680,141626,139940,95862,132220,136337,55070,70166,128929,69084,112749,122990,73645,114855,117218,84397,115029,101534,109043,62912,59835,64695,104448,103075,103258,85341,93479,89126,61307,89856,93185,63486,69385,56735,69193,56251,61919,73017,77404,62849,95600,68131,70534,73817
2022/10/1,139774,88518,63850,147173,77231,135741,83691,139831,133619,94873,135889,136453,57149,74126,124483,67769,107169,119416,77293,111080,114723,81706,104668,87548,110592,59962,67224,60834,104715,106038,105331,87960,91219,85757,64921,96242,83888,62654,66081,53238,62382,51931,66990,79682,77529,65926,97090,64525,70597,77011
2022/10/6,133855,84123,63049,149820,71621,130416,72099,138625,126075,84164,127940,129500,48965,66890,120902,59334,100531,118560,76098,110510,112399,71677,102858,84596,107747,56619,56547,58100,95836,100002,94553,83968,86860,80537,56930,86616,83877,59148,64715,48905,60933,55372,54730,72129,75490,61030,88830,61634,60097,74440
2022/10/11,135242,90173,64009,147225,68444,135356,72926,137228,130848,78568,127672,128098,47785,66928,121253,62727,103455,118604,78007,112554,111975,68658,105104,78690,102440,51353,61460,54113,96068,99400,101515,84384,88526,81690,58671,90485,83008,58195,61082,52773,61527,50052,59969,73607,78428,57109,92595,61396,59483,74030
2022/10/16,137061,88479,67671,142194,66644,127311,73160,137396,129427,76294,124103,121524,48738,68934,120031,51916,99870,115330,74784,110081,105121,67137,102633,69218,103306,55476,54549,54498,95489,95079,92599,78716,79937,78510,52630,83564,83282,56221,58229,45775,54038,49145,53266,68443,73622,55729,85039,55576,60580,70759
2022/10/21,133164,87169,67333,140252,58355,130034,66334,134211,122646,65864,119462,122852,44982,70373,117246,56413,94228,109823,77481,107119,103555,60713,98806,68756,94725,50120,52911,47685,91975,88746,93854,79373,77419,73953,54902,85147,76813,48197,56765,49951,52455,44762,47653,61994,70926,56017,86802,50940,55751,65517
2022/10/26,126533,88316,61246,137282,54081,124763,61753,130128,118515,61098,119526,119755,42591,67803,113903,48637,90030,104919,73507,99462,99802,53228,93183,62773,92968,49095,49741,46007,88077,87603,90434,76667,77538,71228,47403,79795,76134,47119,56012,42405,50874,47059,45448,61312,67144,50509,83703,48604,52728,61513
2022/11/1,132051,99390,69921,143979,59690,132736,67280,137758,125156,62567,123771,126412,50257,74798,120107,56477,96889,115982,84849,107641,107213,56090,99084,62975,101322,49602,53593,51837,94263,95619,95331,80576,85465,78060,56177,84378,81571,54700,60794,51934,59217,50297,54511,70978,72517,59836,86201,56809,61762,68751
2022/11/6,126005,95501,65107,137855,51048,125554,63148,128174,119899,56085,118946,120366,40479,74458,109100,49792,90241,105152,80442,100825,100602,51832,87092,53568,95951,44121,48663,47691,90439,87277,89373,75716,79250,74422,47391,76957,76681,46778,57889,42609,48125,47769,48678,62541,63481,52582,83257,53879,55071,63391
2022/11/11,133694,103734,75036,144759,51278,129235,64757,136964,125852,57176,124640,122999,48316,80607,118274,55818,92522,114531,88082,103764,107960,54706,93225,57613,98869,49572,54393,50577,94662,90543,91296,78641,85026,77986,55516,84805,82100,56061,65044,50178,53570,49648,57770,69027,70442,56979,90185,61151,58275,69762
2022/11/16,125847,101185,72384,139842,49799,126378,60374,131149,120050,52529,118549,119259,42748,80312,110467,47379,89632,107335,81660,99676,102083,47437,83325,49355,92619,44564,48176,48318,91115,89696,87417,75957,75049,72679,51450,80440,75197,49355,57856,46319,49811,50592,57482,65038,64962,54283,82254,55225,56579,62871
2022/11/21,133155,106205,79222,142109,50634,129682,64087,133330,126516,58150,122219,126667,46091,88707,115190,53095,94221,115312,89055,110366,105751,55923,88112,56208,97692,53099,53036,52724,95638,95763,94125,80484,83229,78749,54960,84382,79238,55701,61198,51070,56167,57458,68045,70106,71147,58445,85109,60096,58597,65656
2022/11/26,135811,111698,87492,141895,52578,130131,68591,134938,123896,54049,125228,123945,45923,90711,118111,52684,98050,112350,93566,107500,107730,55207,89551,55357,101482,50675,52369,51758,98096,95910,97409,83064,82344,78162,53904,84724,82340,54527,65391,52205,56155,55374,69118,67070,70737,61968,87768,65256,61927,66621
2022/12/1,126230,105961,77967,136144,44598,122082,57816,128016,118201,46227,114360,116210,39933,83907,108307,47689,85597,104017,86779,99118,100220,43819,75153,45216,92814,44754,44336,42753,87442,84949,85931,75233,75232,70755,46058,77801,73316,48432,57164,47377,49976,51247,66136,59719,64045,52757,80725,55773,52964,59229
2022/12/6,125007,109250,83057,134873,43188,123298,58036,128018,119358,44504,117353,117237,42634,86232,109491,46748,85374,104560,87077,99268,100063,45079,75573,45003,91841,44433,44372,43698,86860,86454,87977,74195,74743,72284,46786,76549,72215,50321,57761,48639,50505,50510,65866,62261,63742,51685,81237,57109,53848,59475
2022/12/11,123270,106819,82139,134207,40195,120035,53308,124944,115875,42664,112143,113935,38594,85171,105278,43390,79833,102724,84716,96261,97073,41208,67545,41823,88275,40729,42693,41816,84387,84326,84732,73188,71923,68600,45455,74796,69691,46688,54650,46431,47878,49469,66010,57764,60129,49054,77151,55203,50008,56717
